,similarity_score
10623,0.7600688
10624,0.7600688
10625,0.7600688
10626,0.74512124
10627,0.7541864
10628,0.7232804
10629,0.73297274
10630,0.75611067
10631,0.74512124
10632,0.74512124
10633,0.74015665
10634,0.74821377
10635,0.750108
10636,0.7573228
10637,0.71614707
10638,0.74376416
10639,0.7547853
10640,0.70597255
10641,0.7766788
10642,0.7458293
10643,0.74512124
10644,0.7461719
10645,0.77463293
10646,0.7180512
10647,0.72219044
10648,0.7591533
10649,0.7627876
10650,0.7583219
10651,0.7552177
10652,0.7454915
10653,0.75298697
10654,0.71652144
10655,0.7327417
10656,0.7415234
10657,0.727532
10658,0.724783
10659,0.7748797
10660,0.6907269
10661,0.7524283
10662,0.74025404
10663,0.7373195
10664,0.7611972
10665,0.776866
10666,0.7146841
10667,0.73165697
10668,0.7211105
10669,0.74512124
10670,0.7228446
10671,0.69063544
10672,0.7716315
10673,0.8037816
10674,0.76935244
10675,0.73873115
10676,0.71984696
10677,0.73906815
10678,0.751662
10679,0.7081386
10680,0.7604571
10681,0.7371614
10682,0.7620454
10683,0.74512124
10684,0.73300856
10685,0.7415397
10686,0.76776075
10687,0.7587346
10688,0.72219896
10689,0.73473215
10690,0.75942457
10691,0.76583517
10692,0.6958262
10693,0.69200116
10694,0.73339474
10695,0.7120347
10696,0.7142152
10697,0.6718447
10698,0.7624722
10699,0.74622583
10700,0.7477975
10701,0.7327417
10702,0.73245096
10703,0.7327476
10704,0.6413792
10705,0.76583517
10706,0.7402686
10707,0.72881436
10708,0.7608897
10709,0.7196456
10710,0.68848115
10711,0.66469944
10712,0.71652144
10713,0.7050861
10714,0.75820714
10715,0.752018
10716,0.7175032
10717,0.8029424
10718,0.7627745
10719,0.7244823
10720,0.776866
10721,0.7348521
10722,0.7574238
10723,0.73673046
10724,0.72476995
10725,0.776866
10726,0.7547853
10727,0.710387
10728,0.7742133
10729,0.7291629
10730,0.7742133
10731,0.72570676
10732,0.7175032
10733,0.776866
10734,0.7459575
10735,0.7291629
10736,0.7428881
10737,0.7373805
10738,0.74821377
10739,0.7291629
10740,0.77169496
10741,0.7313477
10742,0.7393115
10743,0.7374285
10744,0.7458446
10745,0.75229186
10746,0.7164787
10747,0.75405645
10748,0.7107506
10749,0.7642303
10750,0.7043135
10751,0.7147875
10752,0.7539582
10753,0.76050794
10754,0.7736089
10755,0.7476717
10756,0.7338842
10757,0.74027103
10758,0.7530427
10759,0.7080657
10760,0.7728143
10761,0.7642303
10762,0.6907269
10763,0.7290057
10764,0.76126516
10765,0.77784795
10766,0.7217449
10767,0.7638782
10768,0.7534121
10769,0.75966597
10770,0.7653769
10771,0.7483225
10772,0.7161781
10773,0.68469286
10774,0.7419041
10775,0.7646452
10776,0.7619317
10777,0.7232804
10778,0.7423085
10779,0.7653769
10780,0.74512124
10781,0.72923183
10782,0.7627745
10783,0.7197145
10784,0.7238526
10785,0.72391695
10786,0.74015665
10787,0.7400962
10788,0.7258204
10789,0.7023457
10790,0.7500744
10791,0.7704558
10792,0.746686
10793,0.7546413
10794,0.75195503
10795,0.7627745
10796,0.7971042
10797,0.74108934
10798,0.7179762
10799,0.75195503
10800,0.75611067
10801,0.75966597
10802,0.74512124
10803,0.7296113
10804,0.75118756
10805,0.7632734
10806,0.68848115
10807,0.72402966
10808,0.73769516
10809,0.7529279
10810,0.7101569
10811,0.7587045
10812,0.7562406
10813,0.7365131
10814,0.7350153
10815,0.7291629
10816,0.7682935
10817,0.74194205
10818,0.76687133
10819,0.69240654
10820,0.722337
10821,0.7142152
10822,0.76050794
10823,0.71238655
10824,0.7381823
10825,0.7547853
10826,0.7228158
10827,0.7384484
10828,0.76125693
10829,0.74376416
10830,0.7428881
10831,0.7284383
10832,0.69364226
10833,0.68813956
10834,0.7575964
10835,0.6907269
10836,0.7643864
10837,0.7232804
10838,0.7789054
10839,0.7576133
10840,0.7291629
10841,0.7439215
10842,0.7485383
10843,0.71614707
10844,0.75255847
10845,0.7736089
10846,0.7100346
10847,0.6963716
10848,0.7358823
10849,0.7203711
10850,0.73300856
10851,0.7391381
10852,0.76516086
10853,0.7703569
10854,0.76583517
10855,0.73753035
10856,0.72756594
10857,0.7643864
10858,0.7327417
10859,0.75577164
10860,0.74034065
10861,0.76398313
10862,0.73297274
10863,0.7616574
10864,0.7391155
10865,0.7328127
10866,0.7748797
10867,0.74015665
10868,0.7547853
10869,0.736879
10870,0.73792344
10871,0.73792344
10872,0.72791207
10873,0.7442467
10874,0.7808601
10875,0.7247882
10876,0.7244288
10877,0.75671846
10878,0.75285506
10879,0.736879
10880,0.7043135
10881,0.70544434
10882,0.7575224
10883,0.75175583
10884,0.76343
10885,0.76516086
10886,0.7253003
10887,0.75783885
10888,0.7428881
10889,0.7220869
10890,0.74582314
10891,0.76050794
10892,0.6413792
10893,0.7333077
10894,0.7428881
10895,0.7840496
10896,0.6907269
10897,0.7601601
10898,0.7360488
10899,0.7317164
10900,0.7292826
10901,0.70775795
10902,0.7497684
10903,0.74376416
10904,0.7525801
10905,0.7552177
10906,0.73650575
10907,0.725827
10908,0.7552177
10909,0.72994304
10910,0.74512124
10911,0.7515954
10912,0.73984826
10913,0.74512124
10914,0.7638604
10915,0.74512124
10916,0.7638604
10917,0.7305461
10918,0.7232804
10919,0.7624555
10920,0.7381817
10921,0.7392231
10922,0.7478095
10923,0.7217449
10924,0.7627745
10925,0.7627745
10926,0.7644464
10927,0.7411022
10928,0.7246217
10929,0.75362337
10930,0.6937053
10931,0.7253003
10932,0.7253003
10933,0.7253003
10934,0.7594485
10935,0.74455416
10936,0.74376416
10937,0.7130227
10938,0.68669546
10939,0.71514606
10940,0.7485383
10941,0.7334304
10942,0.72278833
10943,0.7407526
10944,0.763489
10945,0.75298697
10946,0.747491
10947,0.7173703
10948,0.7397834
10949,0.7251289
10950,0.7161781
10951,0.71971977
10952,0.73906815
10953,0.76050794
10954,0.75298154
10955,0.75298154
10956,0.7569457
10957,0.7400962
10958,0.7440311
10959,0.69835424
10960,0.69503415
10961,0.7633882
10962,0.7273759
10963,0.7384484
10964,0.732967
10965,0.73425007
10966,0.76343
10967,0.7299727
10968,0.6369979
10969,0.76343
10970,0.7217395
10971,0.72756594
10972,0.7677655
10973,0.7651026
10974,0.71630114
10975,0.72791207
10976,0.75024474
10977,0.74471563
10978,0.7344738
10979,0.73300856
10980,0.7100346
10981,0.7239269
10982,0.6363311
10983,0.6363311
10984,0.7693816
10985,0.7693816
10986,0.7687615
10987,0.764321
10988,0.7195316
10989,0.70454776
10990,0.7458446
10991,0.75056064
10992,0.7636864
10993,0.7197145
10994,0.758763
10995,0.75298697
10996,0.7357952
10997,0.7076299
10998,0.7534789
10999,0.7139529
11000,0.7224424
11001,0.7564194
11002,0.734843
11003,0.77004457
11004,0.7164787
11005,0.70454776
11006,0.7175032
11007,0.7317493
11008,0.7277256
11009,0.7623606
11010,0.7547853
11011,0.7599512
11012,0.7032687
11013,0.74015665
11014,0.6895685
11015,0.7163464
11016,0.7606424
11017,0.7295387
11018,0.81321234
11019,0.7523575
11020,0.74881214
11021,0.74881214
11022,0.76343
11023,0.7296113
11024,0.75893164
11025,0.7350153
11026,0.74015665
11027,0.7164787
11028,0.7195316
11029,0.71021867
11030,0.7569457
11031,0.7202832
11032,0.7244823
11033,0.72701275
11034,0.72986937
11035,0.7519195
11036,0.72944695
11037,0.73680544
11038,0.7656475
11039,0.7490866
11040,0.75593376
11041,0.71652144
11042,0.73773575
11043,0.7273759
11044,0.74060464
11045,0.7619797
11046,0.7569457
11047,0.7574238
11048,0.773099
11049,0.7307546
11050,0.7437933
11051,0.73930335
11052,0.74512124
11053,0.7465028
11054,0.7574488
11055,0.7524283
11056,0.76473016
11057,0.69713944
11058,0.7659196
11059,0.74512124
11060,0.7593539
11061,0.6643518
11062,0.72922546
11063,0.7100346
11064,0.73381126
11065,0.7515954
11066,0.7569457
11067,0.73161983
11068,0.7244483
11069,0.7594485
11070,0.7563894
11071,0.73259187
11072,0.763489
11073,0.7043135
11074,0.76776075
11075,0.72402966
11076,0.67289424
11077,0.76802355
11078,0.7221828
11079,0.722337
11080,0.76935244
11081,0.7244288
11082,0.7308687
11083,0.7516625
11084,0.74015665
11085,0.7547853
11086,0.7325525
11087,0.7659196
11088,0.75342727
11089,0.70212674
11090,0.7199641
11091,0.777968
11092,0.76164854
11093,0.75856704
11094,0.7348521
11095,0.73819274
11096,0.7164787
11097,0.75253326
11098,0.71562356
11099,0.71852076
11100,0.74512124
11101,0.72439516
11102,0.77937585
11103,0.7481569
11104,0.76060593
11105,0.7428881
11106,0.74512124
11107,0.7291629
11108,0.7308082
11109,0.73297274
11110,0.75618494
11111,0.7638782
11112,0.7440311
11113,0.72791207
11114,0.75743663
11115,0.7631276
11116,0.7232804
11117,0.69540447
11118,0.7258129
11119,0.7589635
11120,0.71960676
11121,0.74314404
11122,0.7354808
11123,0.7559135
11124,0.7778113
11125,0.73604393
11126,0.74376416
11127,0.7336333
11128,0.7273759
11129,0.73350626
11130,0.7249645
11131,0.6907269
11132,0.74033046
11133,0.7531569
11134,0.74194914
11135,0.723989
11136,0.7232804
11137,0.7548202
11138,0.72219044
11139,0.735921
11140,0.7440311
11141,0.72885776
11142,0.72887665
11143,0.7351556
11144,0.78145576
11145,0.7600225
11146,0.7478429
11147,0.6436442
11148,0.7225783
11149,0.73585826
11150,0.7208263
11151,0.7653769
11152,0.6907269
11153,0.7378241
11154,0.76965594
11155,0.7643864
11156,0.73420304
11157,0.7336303
11158,0.72756594
11159,0.7027449
11160,0.6746975
11161,0.80346155
11162,0.7360933
11163,0.7677655
11164,0.75384855
11165,0.7423873
11166,0.7485383
11167,0.68848115
11168,0.7142152
11169,0.7060448
11170,0.7357631
11171,0.76121384
11172,0.746075
11173,0.75362337
11174,0.7490939
11175,0.74512124
11176,0.7624722
11177,0.7612256
11178,0.7336303
11179,0.74015665
11180,0.75175583
11181,0.7514506
11182,0.6891465
11183,0.73115283
11184,0.74502724
11185,0.7569457
11186,0.7506136
11187,0.76670724
11188,0.76670724
11189,0.75844663
11190,0.7547853
11191,0.7771032
11192,0.7627876
11193,0.7453919
11194,0.76254964
11195,0.75659215
11196,0.76967394
11197,0.761251
11198,0.7115936
11199,0.7230212
11200,0.7367212
11201,0.7334224
11202,0.69687736
11203,0.72756594
11204,0.74921966
11205,0.7419716
11206,0.7547853
11207,0.76967394
11208,0.7574238
11209,0.7286973
11210,0.70675015
11211,0.7507752
11212,0.7211105
11213,0.6919925
11214,0.7333846
11215,0.71740556
11216,0.7187453
11217,0.7361141
11218,0.7814057
11219,0.7399403
11220,0.7478429
11221,0.72392106
11222,0.7338963
11223,0.758497
11224,0.66469944
11225,0.74512124
11226,0.705611
11227,0.7542022
11228,0.76098657
11229,0.74512124
11230,0.7492816
11231,0.6986238
11232,0.7232804
11233,0.7364803
11234,0.7653769
11235,0.7569457
11236,0.7565122
11237,0.7377765
11238,0.7587346
11239,0.76274127
11240,0.77910995
11241,0.7574238
11242,0.7657312
11243,0.73061645
11244,0.7343457
11245,0.73680544
11246,0.76670724
11247,0.76670724
11248,0.7633616
11249,0.7636864
11250,0.74512124
11251,0.7677655
11252,0.76935244
11253,0.7244823
11254,0.71652144
11255,0.77910995
11256,0.76149154
11257,0.74376416
11258,0.745131
11259,0.7554475
11260,0.7294594
11261,0.7400962
11262,0.76681554
11263,0.7547518
11264,0.734843
11265,0.77167225
11266,0.76516086
11267,0.7498146
11268,0.7331891
11269,0.75118756
11270,0.7291629
11271,0.740521
11272,0.7643864
11273,0.69503415
11274,0.76802355
11275,0.7428836
11276,0.73526126
11277,0.724746
11278,0.7534678
11279,0.74723613
11280,0.756843
11281,0.69243294
11282,0.76614356
11283,0.76164854
11284,0.7675764
11285,0.76935244
11286,0.7291629
11287,0.7547853
11288,0.7530427
11289,0.7530427
11290,0.7641065
11291,0.73874736
11292,0.74512124
11293,0.7252513
11294,0.7373195
11295,0.72901
11296,0.7624722
11297,0.7432347
11298,0.7659196
11299,0.7164787
11300,0.7552316
11301,0.7375069
11302,0.75966597
11303,0.7553948
11304,0.70454776
11305,0.7463276
11306,0.72512555
11307,0.7430191
11308,0.7359375
11309,0.7379762
11310,0.7241653
11311,0.7430664
11312,0.76343
11313,0.7350613
11314,0.7824147
11315,0.73353934
11316,0.75342727
11317,0.7627745
11318,0.6413792
11319,0.7490146
11320,0.71558136
11321,0.7525801
11322,0.729784
11323,0.74512124
11324,0.77167225
11325,0.7490146
11326,0.76164854
11327,0.7425966
11328,0.7278154
11329,0.7614528
11330,0.74027103
11331,0.7542683
11332,0.75526166
11333,0.749115
11334,0.7079836
11335,0.74376416
11336,0.7703569
11337,0.7703569
11338,0.77167225
11339,0.7279062
11340,0.73349196
11341,0.75276655
11342,0.7388034
11343,0.75064015
11344,0.7432156
11345,0.7291629
11346,0.71303105
11347,0.72412276
11348,0.7601601
11349,0.7196559
11350,0.74370253
11351,0.7481574
11352,0.74376416
11353,0.7471303
11354,0.74376416
11355,0.7350153
11356,0.7643864
11357,0.7552177
11358,0.7080374
11359,0.7646347
11360,0.73300856
11361,0.7197145
11362,0.75141066
11363,0.7329867
11364,0.74137723
11365,0.7309015
11366,0.72335505
11367,0.73806024
11368,0.75342727
11369,0.742051
11370,0.7378491
11371,0.76164854
11372,0.73996794
11373,0.7232804
11374,0.7503408
11375,0.7481574
11376,0.7292521
11377,0.7716315
11378,0.76935244
11379,0.7804077
11380,0.7804077
11381,0.7510958
11382,0.7554475
11383,0.7100346
11384,0.6888133
11385,0.74512124
11386,0.7145289
11387,0.72483826
11388,0.7752304
11389,0.7752304
11390,0.6907269
11391,0.71337485
11392,0.746686
11393,0.74009734
11394,0.7130227
11395,0.7461719
11396,0.7415606
11397,0.7307366
11398,0.7291629
11399,0.7643864
11400,0.7358823
11401,0.6363311
11402,0.7693816
11403,0.7037822
11404,0.69978964
11405,0.7547853
11406,0.75966597
11407,0.7195316
11408,0.7627745
11409,0.7627745
11410,0.7364576
11411,0.6870276
11412,0.74376416
11413,0.7659196
11414,0.72913754
11415,0.76935244
11416,0.71849906
11417,0.69664234
11418,0.74350506
11419,0.6907269
11420,0.6907269
11421,0.75659215
11422,0.7665993
11423,0.7328557
11424,0.7593452
11425,0.7569457
11426,0.7486752
11427,0.73769516
11428,0.7604571
11429,0.7331368
11430,0.7238526
11431,0.73866457
11432,0.7569457
11433,0.72756594
11434,0.6884924
11435,0.67878425
11436,0.7060735
11437,0.7348521
11438,0.7591533
11439,0.7411022
11440,0.7444415
11441,0.72264105
11442,0.7910038
11443,0.74614877
11444,0.749829
11445,0.7291629
11446,0.7547853
11447,0.7589635
11448,0.73455274
11449,0.74194914
11450,0.6413792
11451,0.72481155
11452,0.7263633
11453,0.7707046
11454,0.69254994
11455,0.72273564
11456,0.76264894
11457,0.72930765
11458,0.7125809
11459,0.72539353
11460,0.76935244
11461,0.7350153
11462,0.7291629
11463,0.76603895
11464,0.7653769
11465,0.74512124
11466,0.7608897
11467,0.7273759
11468,0.74376416
11469,0.7291629
11470,0.7295387
11471,0.70446646
11472,0.72592986
11473,0.73089325
11474,0.7511004
11475,0.7490259
11476,0.7646339
11477,0.6954783
11478,0.74835587
11479,0.733652
11480,0.7252333
11481,0.75795186
11482,0.733652
11483,0.75832564
11484,0.7531949
11485,0.68485534
11486,0.76315117
11487,0.7280015
11488,0.7392498
11489,0.7392498
11490,0.7592148
11491,0.7384095
11492,0.7604147
11493,0.72679085
11494,0.7642171
11495,0.63660216
11496,0.7583219
11497,0.7547853
11498,0.7245238
11499,0.75104046
11500,0.69015133
11501,0.73784024
11502,0.72174793
11503,0.72983605
11504,0.7544722
11505,0.75910914
11506,0.75276655
11507,0.71021235
11508,0.7712827
11509,0.68962693
11510,0.76055336
11511,0.7584604
11512,0.75748146
11513,0.71983755
11514,0.75748146
11515,0.72987354
11516,0.73955643
11517,0.75104046
11518,0.72532475
11519,0.6886099
11520,0.7476339
11521,0.74807394
11522,0.72667885
11523,0.75748146
11524,0.72667885
11525,0.76131517
11526,0.7776739
11527,0.7383392
11528,0.74491155
11529,0.7344038
11530,0.7440311
11531,0.7344038
11532,0.763432
11533,0.7575964
11534,0.7575964
11535,0.7611972
11536,0.75269115
11537,0.7385846
11538,0.7764374
11539,0.7440311
11540,0.7365581
11541,0.7020657
11542,0.7170194
11543,0.6958955
11544,0.71285
11545,0.75269115
11546,0.71041405
11547,0.72614
11548,0.7343741
11549,0.68848115
11550,0.69190943
11551,0.73194695
11552,0.71562356
11553,0.72874105
11554,0.75253326
11555,0.76315117
11556,0.7405761
11557,0.7373805
11558,0.69388974
11559,0.7381685
11560,0.7628185
11561,0.6561146
11562,0.70215183
11563,0.7601858
11564,0.7376543
11565,0.74533135
11566,0.7550858
11567,0.7255851
11568,0.7551423
11569,0.729832
11570,0.6919548
11571,0.7417446
11572,0.7665784
11573,0.73481965
11574,0.74224216
11575,0.74224216
11576,0.7501716
11577,0.72254443
11578,0.72396487
11579,0.7472862
11580,0.7472862
11581,0.71983755
11582,0.75284696
11583,0.7565621
11584,0.71021235
11585,0.7609701
11586,0.7170194
11587,0.75388205
11588,0.7101605
11589,0.7597339
11590,0.75350755
11591,0.71021235
11592,0.75807124
11593,0.74576205
11594,0.71921
11595,0.7584604
11596,0.76310575
11597,0.72572887
11598,0.72821915
11599,0.7311656
11600,0.79247206
11601,0.7230857
11602,0.7609701
11603,0.7391846
11604,0.76358813
11605,0.7093649
11606,0.794116
11607,0.7342655
11608,0.73874736
11609,0.7356547
11610,0.73505175
11611,0.68741804
11612,0.7372602
11613,0.7803557
11614,0.7381685
11615,0.7495376
11616,0.66715765
11617,0.745716
11618,0.7530225
11619,0.7093649
11620,0.74388343
11621,0.7949824
11622,0.77397513
11623,0.74812996
11624,0.75760067
11625,0.7252386
11626,0.75028145
11627,0.70907056
11628,0.76501495
11629,0.728009
11630,0.75104046
11631,0.7230857
11632,0.75028145
11633,0.7271737
11634,0.7613112
11635,0.77252793
11636,0.72659737
11637,0.724827
11638,0.7546382
11639,0.72458655
11640,0.73407215
11641,0.72458655
11642,0.63526344
11643,0.7440311
11644,0.75358176
11645,0.7231194
11646,0.75272095
11647,0.7363231
11648,0.72557944
11649,0.7306416
11650,0.76284397
11651,0.72893864
11652,0.76131743
11653,0.76131743
11654,0.72132707
11655,0.75910914
11656,0.7554921
11657,0.7665784
11658,0.76310086
11659,0.64459985
11660,0.7623431
11661,0.6904567
11662,0.63470435
11663,0.7295617
11664,0.7592795
11665,0.75839865
11666,0.7168553
11667,0.79247206
11668,0.75298184
11669,0.74972165
11670,0.68848115
11671,0.7250648
11672,0.71692526
11673,0.7503295
11674,0.7503295
11675,0.7520834
11676,0.73118937
11677,0.7516625
11678,0.76799405
11679,0.7516625
11680,0.7654806
11681,0.72149503
11682,0.7261988
11683,0.7562758
11684,0.71255887
11685,0.771877
11686,0.6834492
11687,0.7250648
11688,0.7091915
11689,0.73194695
11690,0.743232
11691,0.7613112
11692,0.76508665
11693,0.7734587
11694,0.7611972
11695,0.63470435
11696,0.6904567
11697,0.746022
11698,0.76131743
11699,0.7286664
11700,0.63926816
11701,0.7247555
11702,0.7318304
11703,0.7093649
11704,0.6873532
11705,0.75533515
11706,0.7488221
11707,0.7391664
11708,0.7408024
11709,0.7561635
11710,0.7373805
11711,0.68962693
11712,0.75533515
11713,0.6886099
11714,0.74161184
11715,0.7531949
11716,0.729784
11717,0.7561635
11718,0.6901603
11719,0.6901603
11720,0.73502725
11721,0.74835587
11722,0.7285756
11723,0.7411589
11724,0.7581767
11725,0.7734587
11726,0.693087
11727,0.7408024
11728,0.75158226
11729,0.7385846
11730,0.7230857
11731,0.72174793
11732,0.7377777
11733,0.7191986
11734,0.7370635
11735,0.74678874
11736,0.7173843
11737,0.75883347
11738,0.64427304
11739,0.7490866
11740,0.7087737
11741,0.77252793
11742,0.7605403
11743,0.7408084
11744,0.73093534
11745,0.7592803
11746,0.6928673
11747,0.7549782
11748,0.7645036
11749,0.64427304
11750,0.7438221
11751,0.70891786
11752,0.7233033
11753,0.728451
11754,0.7682394
11755,0.749851
11756,0.72821915
11757,0.7808601
11758,0.7301532
11759,0.724827
11760,0.76602995
11761,0.7611972
11762,0.7500282
11763,0.7169446
11764,0.7596041
11765,0.7233033
11766,0.7196456
11767,0.76029867
11768,0.72953093
11769,0.7760664
11770,0.73088455
11771,0.72012717
11772,0.7301532
11773,0.73224676
11774,0.71972305
11775,0.7551129
11776,0.6983613
11777,0.68719995
11778,0.64971423
11779,0.7209477
11780,0.74890894
11781,0.7269722
11782,0.76029867
11783,0.69165474
11784,0.7592803
11785,0.7640189
11786,0.75701916
11787,0.71983755
11788,0.70536804
11789,0.7192732
11790,0.73469794
11791,0.7223697
11792,0.7581437
11793,0.7442101
11794,0.71021235
11795,0.71950406
11796,0.7478095
11797,0.7239715
11798,0.7445898
11799,0.7369612
11800,0.71692526
11801,0.71046746
11802,0.722687
11803,0.7522686
11804,0.76994884
11805,0.7303028
11806,0.7301933
11807,0.7602256
11808,0.70879686
11809,0.74579966
11810,0.7265693
11811,0.76369894
11812,0.7331891
11813,0.7211105
11814,0.7297958
11815,0.7229473
11816,0.7623228
11817,0.74288404
11818,0.7384019
11819,0.76309
11820,0.7043276
11821,0.6954783
11822,0.74142003
11823,0.7455108
11824,0.7529738
11825,0.7581879
11826,0.75119686
11827,0.6905759
11828,0.7261623
11829,0.69653046
11830,0.68962693
11831,0.72181916
11832,0.69243294
11833,0.74124134
11834,0.746022
11835,0.7265693
11836,0.7230857
11837,0.7619915
11838,0.7629203
11839,0.75756365
11840,0.7557232
11841,0.7232133
11842,0.7527257
11843,0.75756365
11844,0.73481965
11845,0.76410663
11846,0.7725978
11847,0.73707676
11848,0.7611972
11849,0.72953093
11850,0.7322492
11851,0.7581879
11852,0.7414001
11853,0.7414001
11854,0.7548335
11855,0.7303487
11856,0.75956714
11857,0.71958244
11858,0.7630326
11859,0.7548335
11860,0.73638356
11861,0.73638356
11862,0.74190795
11863,0.73638356
11864,0.72005117
11865,0.7718703
11866,0.74861944
11867,0.7225004
11868,0.73638356
11869,0.74261594
11870,0.7149446
11871,0.7376543
11872,0.76247406
11873,0.7633829
11874,0.7528907
